Order_ID,Order_Date,Customer_Name,Category,Region,Sales_Channel,Quantity,Unit_Price,Discount,Sales_Amount,Cost_Amount,Payment_Method,Order_Status
ORD00926,2025-08-29,Rohan,Electronics,east,Store,3,16059.38,0.1,43360.33,31239.47,Debit Card,Pending
ORD00927,2025-01-28,Rahul,Electronics,South,Online,4,21720.31,0.15,73849.05,46595.39,Cash,Returned
ORD00928,2025-02-11,Sneha,Office Supplies,South,Online,5,21863.33,0.15,92919.15,75393.37,Credit Card,Returned
ORD00929,2025-06-25,Ananya,Accessories,south,Mobile App,5,4238.65,0.1,19073.92,15880.61,Debit Card,Cancelled
ORD00930,2025-12-21,Sneha,Electronics,South,Store,7,20601.94,0.2,115370.86,90557.09,Cash,Completed
ORD00931,2025-03-19,Priya,Accessories,East,Mobile App,8,23355.41,0.15,158816.79,128528.9,Credit Card,Returned
ORD00932,2025-03-06,Sneha,Furniture,West,Mobile App,8,16027.07,0.2,102573.25,59413.9,Net Banking,Pending
ORD00933,2025-11-04,Aarav,Office Supplies,East,Online,7,5521.01,0.05,36714.72,30682.97,Cash,Cancelled
ORD00934,2025-09-15,Neha,Office Supplies,West,Mobile App,2,17528.03,0.15,29797.65,20090.06,Cash,Completed
ORD00935,2025-04-01,Rahul, Home Appliances ,West,Store,8,10795.33,0.05,82044.51,58729.6,Cash,Returned
ORD00936,2025-11-21,Priya,Electronics,North,Mobile App,5,17597.0,0.0,87985.0,74664.86,Debit Card,Completed
ORD00937,2025-09-12,Aarav,Office Supplies,West,Online,2,15893.1,0.2,25428.96,18419.98,UPI,Returned
ORD00938,2025-10-10,Neha,Accessories,West,Mobile App,7,2995.35,0.15,17822.33,14884.59,Debit Card,Completed
ORD00939,2025-07-11,Vikram,Office Supplies,West,Mobile App,4,12762.89,0.1,45946.4,37394.95,UPI,Completed
ORD00940,2025-08-01,Neha,Office Supplies,South,Mobile App,1,535.92,0.05,509.12,400.76,Debit Card,Pending
ORD00941,2025-10-12,Rohan,Furniture,West,Mobile App,7,4937.61,0.15,29378.78,23460.86,UPI,Returned
ORD00942,2025-06-12,Rahul,Home Appliances,North,Mobile App,3,11019.43,0.0,33058.29,25223.72,Net Banking,Returned
ORD00943,2025-11-18,Sneha,Electronics,North,Online,5,20957.85,0.05,99549.79,83085.26,Debit Card,Completed
ORD00944,2025-11-18,Priya,Home Appliances,West,Online,3,841.29,0.2,2019.1,1668.14,UPI,Returned
ORD00945,2025-11-21,Sneha,Accessories,East,Mobile App,6,4785.9,0.05,27279.63,17433.78,Credit Card,Cancelled
ORD00946,2025-02-12,Priya,Accessories,North,Online,3,15741.83,0.2,37780.39,30605.2,UPI,Cancelled
ORD00947,2025-05-15,Sneha,Accessories,,Store,3,2455.51,0.15,6261.55,5030.45,Credit Card,Returned
ORD00948,2025-02-07,Rohan,Accessories,East,Mobile App,8,23986.55,0.0,191892.4,117647.08,Debit Card,Pending
ORD00949,2025-04-03,Aarav,Electronics,East,Store,5,401.99,0.05,1909.45,1428.08,Debit Card,Completed
ORD00950,2025-03-23,Aarav,Home Appliances,South,Online,5,23175.59,0.05,110084.05,80563.17,Cash,Completed
ORD00951,2025-04-22,Rahul,Office Supplies,East,Store,1,8289.36,0.05,7874.89,4528.32,UPI,Completed
ORD00952,2025-06-28,Rohan,Furniture,East,Online,5,11756.04,0.15,49963.17,34015.86,UPI,Cancelled
ORD00953,2025-07-21,Sneha,Accessories,West,Store,2,14653.66,0.2,23445.86,15086.84,Debit Card,Cancelled
ORD00954,2025-06-13,Neha,Office Supplies,North,Store,2,15241.3,0.15,25910.21,15803.06,UPI,Completed
ORD00955,2025-09-19,Neha,Accessories,North,Online,5,14733.7,0.1,66301.65,48477.42,UPI,Cancelled
ORD00956,2025-08-08,Neha,Office Supplies,South,Store,3,9039.95,0.0,27119.85,16666.65,Credit Card,Completed
ORD00957,2025-06-13,Neha,Furniture,North,Store,1,17962.55,0.05,17064.42,11767.85,Cash,Pending
ORD00958,2025-09-27,Priya,Home Appliances,West,Mobile App,4,2707.57,0.1,9747.25,7455.47,Debit Card,Cancelled
ORD00959,2025-06-13,Vikram,Accessories,North,Online,4,5048.51,0.15,17164.93,12008.5,Debit Card,Pending
ORD00960,2025-11-04,Vikram,Electronics,North,Store,6,14840.6,0.05,84591.42,61153.18,Cash,Pending
ORD00961,2025-07-26,Aarav,Electronics,West,Online,1,22411.36,0.2,17929.09,10071.42,Debit Card,Cancelled
ORD00962,2025-05-21,Neha,Accessories,North,Store,6,18879.25,0.15,96284.18,55260.4,Cash,Returned
ORD00963,2025-09-10,Sneha,Electronics,North,Online,2,21100.43,0.2,33760.69,19608.99,Credit Card,Cancelled
ORD00964,2025-12-19,Neha,Home Appliances,North,Mobile App,7,5774.58,0.0,40422.06,24550.25,Credit Card,Cancelled
ORD00965,2025-01-23,Neha,Home Appliances,West,Store,2,1342.88,0.1,2417.18,1383.87,UPI,Pending
ORD00966,2025-10-26,Rohan,Accessories,North,Mobile App,8,3129.55,0.1,22532.76,18219.28,Net Banking,Pending
ORD00967,2025-10-23,Ananya,Furniture,North,Store,8,16582.53,0.1,119394.22,77197.13,Cash,Completed
ORD00968,2025-06-30,Priya,Accessories,North,Online,4,16538.1,0.05,62844.78,47667.11,Credit Card,Pending
ORD00969,2025-08-28,Neha,Office Supplies,West,Mobile App,7,4819.75,0.0,33738.25,22001.9,UPI,Completed
ORD00970,2025-03-08,Sneha,Accessories,South,Online,4,22929.93,0.15,77961.76,65684.3,Cash,Returned
ORD00971,2025-03-26,Rahul,Accessories,North,Mobile App,5,23794.64,0.2,95178.56,70861.86,Credit Card,Pending
ORD00972,2025-01-09,Ananya,Office Supplies,East,Online,8,4797.69,0.0,38381.52,26593.49,Net Banking,Completed
ORD00973,2025-07-01,Neha,Electronics,West,Store,7,5419.84,0.15,32248.05,22594.83,Cash,Completed
ORD00974,2025-01-26,Sneha,Accessories,South,Mobile App,7,18340.24,0.15,109124.43,66367.24,Cash,Returned
ORD00975,2025-09-23,Priya,Furniture,North,Online,7,2863.24,0.0,20042.68,14909.82,Credit Card,Cancelled
ORD00976,2025-05-03,Rohan,Accessories,West,Online,2,13373.47,0.1,24072.25,14875.19,UPI,Cancelled
ORD00977,2025-09-11,Vikram,Home Appliances,East,Mobile App,4,4400.07,0.05,16720.27,10939.9,Credit Card,Completed
ORD00978,2025-04-05,Priya,Furniture,South,Store,8,18516.41,0.05,140724.72,84585.38,Debit Card,Pending
ORD00979,2025-01-07,,Electronics,South,Mobile App,8,10783.88,0.0,86271.04,52043.39,Credit Card,Cancelled
ORD00980,2025-08-31,Aarav,Electronics,East,Online,1,12284.44,0.05,11670.22,8073.11,Net Banking,Pending
ORD00981,2025-03-17,Neha,Home Appliances,East,Mobile App,2,2634.81,0.1,4742.66,3252.44,Debit Card,Cancelled
ORD00982,2025-07-06,Neha,Home Appliances,West,Online,8,486.99,0.1,3506.33,2245.24,Cash,Completed
ORD00983,2025-03-17,Aarav,Furniture,West,Store,7,21428.2,0.05,142497.53,93643.44,UPI,Completed
ORD00984,2025-04-10,Ananya,Home Appliances,South,Store,7,16022.53,0.1,100941.94,82080.25,Cash,Cancelled
ORD00985,2025-07-20,Aarav,Home Appliances,East,Mobile App,7,23639.87,,148931.18,95732.51,Credit Card,Returned
ORD00986,2025-08-21,Rahul,Accessories,South,Mobile App,6,7316.95,0.0,43901.7,30717.06,Cash,Pending
ORD00987,2025-06-05,Aarav,Furniture,East,Mobile App,8,7313.26,0.1,52655.47,29206.82,Credit Card,Completed
ORD00988,2025-09-08,Aarav,Electronics,East,Online,5,276.49,0.1,1244.21,930.76,Cash,Cancelled
ORD00989,2025-09-15,Sneha,Accessories,North,Store,3,23849.08,0.1,64392.52,38171.45,UPI,Completed
ORD00990,2025-08-31,Priya,Office Supplies,East,Mobile App,6,6330.9,0.15,32287.59,21851.24,Cash,Pending
ORD00991,2025-10-16,Rahul,Furniture,east,Online,7,17021.24,0.1,107233.81,84855.62,Debit Card,Pending
ORD00992,2025-06-04,Ananya,Home Appliances,South,Store,5,2277.11,0.2,9108.44,7543.02,Debit Card,Completed
ORD00993,2025-03-12,Neha,Accessories,East,Store,8,17399.21,0.2,111354.94,92476.26,Debit Card,Returned
ORD00994,2025-07-30,Rohan,Electronics,South,Mobile App,8,837.67,0.2,5361.09,2991.09,Cash,Pending
ORD00995,2025-10-25,Vikram,Electronics,West,Online,6,3312.78,0.2,15901.34,13038.68,Debit Card,Completed
ORD00996,2025-08-25,Priya,Office Supplies,North,Store,8,21004.07,0.0,168032.56,95174.96,Net Banking,Returned
ORD00997,2025-12-20,Aarav,Furniture,South,Mobile App,6,21628.21,0.0,129769.26,100200.28,Debit Card,Pending
ORD00998,2025-04-25,Aarav,Accessories,South,Online,3,7627.17,0.1,20593.36,15769.21,Credit Card,Completed
ORD00999,2025-03-20,Ananya, Electronics ,West,Store,2,13067.59,0.05,24828.42,15177.32,Credit Card,Completed
ORD01000,2025-06-03,Vikram,Home Appliances,West,Mobile App,7,12170.43,0.05,80933.36,64429.53,Net Banking,Completed
ORD01001,2025-08-10,Sneha,Furniture,South,Store,3,15959.5,0.05,45484.57,26949.87,Debit Card,Cancelled
ORD01002,2025-05-29,Vikram,Accessories,West,Mobile App,2,23983.42,0.15,40771.81,26917.62,Credit Card,Returned
ORD01003,2025-08-02,Rohan,Electronics,East,Online,7,3831.94,0.1,24141.22,16588.03,Net Banking,Returned
ORD01004,2025-01-22,Ananya,Office Supplies,North,Online,6,24075.49,0.15,122785.0,100036.29,Cash,Pending
ORD01005,2025-06-28,Neha,Home Appliances,East,Store,7,12899.17,0.05,85779.48,64058.04,UPI,Cancelled
ORD01006,2025-12-04,Ananya,Accessories,West,Mobile App,5,23098.4,0.0,115492.0,95263.35,UPI,Cancelled
ORD01007,2025-03-08,Rohan,Electronics,North,Online,6,14782.97,0.2,70958.26,46437.11,UPI,Pending
ORD01008,2025-02-19,Sneha,Furniture,North,Online,2,12560.93,0.15,21353.58,13817.85,Debit Card,Returned
ORD01009,2025-02-02,Priya,Accessories,East,Mobile App,1,15355.81,0.0,15355.81,8618.07,Credit Card,Pending
ORD01010,2025-06-14,,Furniture,East,Store,2,17513.33,0.15,29772.66,17564.83,Debit Card,Cancelled
ORD01011,2025-04-26,Sneha,Electronics,North,Mobile App,4,18592.52,0.15,63214.57,50201.93,Credit Card,Pending
ORD01012,2025-01-18,Priya,Office Supplies,South,Mobile App,3,22348.28,0.1,60340.36,47205.21,Net Banking,Returned
ORD01013,2025-04-08,Neha,Home Appliances,South,Online,4,14323.7,0.15,48700.58,34102.83,Debit Card,Returned
ORD01014,2025-11-17,Vikram,Electronics,North,Store,7,21868.33,0.2,122462.65,70225.37,UPI,Completed
ORD01015,2025-11-04,Vikram,Accessories,East,Online,6,710.18,0.1,3834.97,3170.3,UPI,Cancelled
ORD01016,2025-02-08,Rohan,Home Appliances,North,Mobile App,4,21351.9,0.2,68326.08,47829.22,Credit Card,Returned
ORD01017,2025-05-15,Neha,Electronics,South,Online,1,952.03,0.15,809.23,508.41,Net Banking,Cancelled
ORD01018,2025-12-06,Aarav,Office Supplies,North,Store,1,6005.09,0.0,6005.09,4754.22,Net Banking,Completed
ORD01019,2025-10-10,Priya,Electronics,West,Mobile App,8,23673.03,0.1,170445.82,130731.76,UPI,Cancelled
ORD01020,2025-08-09,Aarav,Electronics,South,Mobile App,8,7689.95,0.05,58443.62,32519.96,Net Banking,Returned
ORD01021,2025-12-16,Rohan,Furniture,West,Mobile App,1,13879.52,0.0,13879.52,9245.67,Debit Card,Pending
ORD01022,2025-03-01,Neha,Office Supplies,South,Store,8,3082.12,0.2,19725.57,16663.38,Debit Card,Completed
ORD01023,2025-05-02,Aarav,Electronics,South,Online,4,2435.97,0.0,9743.88,6023.06,Credit Card,Completed
ORD01024,2025-03-06,Sneha,Office Supplies,South,Mobile App,8,4637.75,0.0,37102.0,23902.51,Debit Card,Returned
ORD01025,2025-12-03,Sneha,Accessories,East,Online,2,16466.27,0.0,32932.54,20584.8,Debit Card,Cancelled
ORD01026,2025-07-07,Vikram,Office Supplies,North,Online,5,21743.93,0.05,103283.67,73130.34,Cash,Returned
ORD01027,2025-12-28,Sneha,Office Supplies,South,Online,8,7102.63,0.05,53979.99,44458.72,Cash,Pending
ORD01028,2025-01-19,Aarav,Accessories,North,Store,4,17503.8,0.15,59512.92,49747.65,Cash,Returned
ORD01029,2025-06-03,Aarav,Accessories,West,Store,2,1634.04,0.2,2614.46,1739.09,Credit Card,Pending
ORD01030,2025-04-16,Vikram,Electronics,East,Online,7,4733.01,0.15,28161.41,19987.49,Net Banking,Cancelled
ORD01031,2025-05-15,Rohan,Accessories,North,Online,4,18967.72,0.1,68283.79,52423.92,Net Banking,Returned
ORD01032,2025-12-14,Vikram,Furniture,West,Store,5,21484.08,0.2,85936.32,59214.49,UPI,Pending
ORD01033,2025-01-08,Sneha,Home Appliances,East,Store,5,20019.78,0.1,90089.01,51860.74,Net Banking,Returned
ORD01034,2025-01-20,Aarav,Electronics,East,Mobile App,5,9138.12,0.1,41121.54,32269.22,Cash,Cancelled
ORD01035,2025-04-02,Aarav,Office Supplies,West,Mobile App,8,11648.7,0.15,79211.16,43776.94,Net Banking,Pending
ORD01036,2025-07-29,Neha,Electronics,West,Online,1,14552.32,0.0,14552.32,9210.65,Cash,Cancelled
ORD01037,2025-05-13,Aarav,Furniture,North,Mobile App,8,3311.48,0.05,25167.25,14951.12,Credit Card,Pending
ORD01038,2025-12-17,Sneha,Electronics,East,Store,8,14560.28,0.0,116482.24,83403.88,Credit Card,Cancelled
ORD01039,2025-10-04,Ananya,Electronics,North,Online,1,15074.38,0.1,13566.94,7906.12,UPI,Cancelled
ORD01040,2025-10-20,Rohan,Office Supplies,South,Online,6,20754.08,0.15,105845.81,60482.2,Cash,Cancelled
ORD01041,2025-06-21,Vikram,Home Appliances,North,Online,7,22450.2,0.1,141436.26,97761.52,Cash,Completed
ORD01042,2025-05-29,Sneha,Office Supplies,East,Online,3,22810.04,0.0,68430.12,39817.41,Debit Card,Completed
ORD01043,2025-12-03,Sneha,Home Appliances,West,Mobile App,3,9620.08,0.0,28860.24,24143.14,Credit Card,Completed
ORD01044,2025-11-07,Vikram,Furniture,East,Online,8,16531.06,0.2,105798.78,72187.06,Cash,Pending
ORD01045,2025-07-05,Ananya,Accessories,East,Online,4,11477.16,0.0,45908.64,34795.17,Cash,Completed
ORD01046,2025-07-05,Sneha,Home Appliances,South,Mobile App,8,15189.68,0.15,103289.82,81174.56,UPI,Returned
ORD01047,2025-12-12,Priya,Electronics,West,Store,3,15197.81,0.1,41034.09,26773.58,Net Banking,Pending
ORD01048,2025-10-22,Ananya,Electronics,South,Online,8,15870.85,0.05,120618.46,98902.52,Debit Card,Cancelled
ORD01049,2025-10-11,Rohan,Electronics,South,Online,8,18609.92,0.05,141435.39,114681.14,UPI,Returned
ORD01050,2025-08-05,Vikram,Electronics,East,Store,6,3317.21,0.2,15922.61,9910.72,Net Banking,Completed
ORD01051,2025-01-24,Rohan,Accessories,West,Store,2,18507.9,0.1,33314.22,27816.56,Debit Card,Pending
ORD01052,2025-04-04,Neha,Accessories,West,Store,2,3933.57,0.0,7867.14,5727.8,Debit Card,Pending
ORD01053,2025-09-18,Ananya,Office Supplies,North,Mobile App,5,23627.49,0.0,118137.45,73207.3,Net Banking,Returned
ORD01054,2025-05-27,Aarav,Furniture,west,Mobile App,6,9694.08,0.05,55256.26,46197.22,Cash,Cancelled
ORD01055,2025-02-20,,Accessories,South,Online,6,7227.06,0.0,43362.36,27593.77,Cash,Cancelled
ORD01056,2025-11-07,Sneha,Home Appliances,South,Online,2,23124.22,0.1,41623.6,24653.7,Net Banking,Completed
ORD01057,2025-10-04,Vikram,Home Appliances,West,Mobile App,4,315.63,0.0,1262.52,834.35,Debit Card,Pending
ORD01058,2025-08-21,Rohan,Accessories,East,Online,5,22962.18,0.0,114810.9,78452.76,UPI,Cancelled
ORD01059,2025-12-09,Sneha,Electronics,,Online,2,24215.72,0.0,48431.44,37451.22,Net Banking,Cancelled
ORD01060,2025-05-22,Priya,Office Supplies,North,Store,8,15821.0,0.2,101254.4,76105.28,Credit Card,Cancelled
ORD01061,2025-04-08,Rohan,Furniture,South,Store,1,23737.19,0.0,23737.19,14806.64,Debit Card,Pending
ORD01062,2025-09-06,Priya,Home Appliances,South,Online,3,18378.98,0.1,49623.25,29254.77,Debit Card,Completed
ORD01063,2025-09-09,Vikram,Home Appliances,West,Mobile App,4,17793.26,0.0,71173.04,48073.67,Net Banking,Pending
ORD01064,2025-11-23,Sneha, Office Supplies ,West,Store,6,12183.19,0.05,69444.18,56483.6,Debit Card,Cancelled
ORD01065,2025-10-06,Vikram,Accessories,,Store,8,7491.12,0.05,56932.51,33232.09,UPI,Returned
ORD01066,2025-03-01,Neha,Accessories,South,Store,3,11698.69,0.1,31586.46,23632.48,Debit Card,Returned
ORD01067,2025-12-18,Rohan,Electronics,East,Store,4,869.72,0.1,3130.99,2198.73,Cash,Returned
ORD01068,2025-07-20,Vikram,Accessories,South,Store,8,10716.2,0.1,77156.64,63554.74,Credit Card,Cancelled
ORD01069,2025-08-18,Priya,Home Appliances,East,Online,7,5649.55,0.05,37569.51,26704.56,Net Banking,Completed
ORD01070,2025-01-11,Priya,Electronics,South,Store,7,2392.78,0.1,15074.51,12416.4,Net Banking,Pending
ORD01071,2025-03-22,Rahul,Office Supplies,East,Store,7,21514.11,0.05,143068.83,91142.89,UPI,Pending
ORD01072,2025-01-07,Rohan,Accessories,North,Online,1,21160.23,0.2,16928.18,9831.15,Cash,Cancelled
ORD01073,2025-01-13,Priya,Accessories,West,Online,4,15844.15,0.05,60207.77,33724.38,Cash,Completed
ORD01074,2025-02-09,Rahul,Electronics,West,Online,2,12687.07,0.15,21568.02,11992.82,Net Banking,Cancelled
ORD01075,2025-06-15,Ananya,Furniture,North,Store,7,12882.04,0.0,90174.28,57769.81,Net Banking,Returned
ORD01076,2025-07-12,Vikram,Accessories,East,Mobile App,5,10823.93,0.05,51413.67,43190.87,Net Banking,Pending
ORD01077,2025-07-15,Priya,Accessories,South,Mobile App,1,24829.88,0.15,21105.4,17632.24,Credit Card,Returned
ORD01078,2025-04-29,Vikram,Office Supplies,South,Mobile App,8,9340.07,0.2,59776.45,34830.81,Credit Card,Completed
ORD01079,2025-10-15,Priya,Furniture,West,Mobile App,3,5310.89,0.15,13542.77,9859.45,Debit Card,Pending
ORD01080,2025-01-31,Rahul,Electronics,East,Mobile App,8,6412.79,0.1,46172.09,35651.93,Net Banking,Returned
ORD01081,2025-01-03,Ananya,Office Supplies,South,Store,5,17306.37,0.2,69225.48,54577.97,Debit Card,Returned
ORD01082,2025-09-21,Rohan,Furniture,North,Online,2,23042.58,0.15,39172.39,29762.27,Net Banking,Completed
ORD01083,2025-03-27,Rohan,Accessories,South,Mobile App,4,11024.39,0.0,44097.56,24770.42,Net Banking,Returned
ORD01084,2025-03-13,Vikram,Office Supplies,East,Mobile App,7,10075.23,0.1,63473.95,37149.72,Cash,Pending
ORD01085,2025-03-14,Neha,Home Appliances,East,Store,5,13152.79,0.05,62475.75,49408.58,Debit Card,Pending
ORD01086,2025-06-19,Rohan,Furniture,South,Store,3,4231.32,0.15,10789.87,5966.22,Credit Card,Completed
ORD01087,2025-06-09,Neha,Electronics,North,Mobile App,4,5101.8,0.0,20407.2,14516.04,Debit Card,Pending
ORD01088,2025-02-04,Aarav,Furniture,East,Store,6,15963.14,0.05,90989.9,59460.74,Debit Card,Cancelled
ORD01089,2025-07-08,Sneha,Electronics,South,Online,7,23367.55,0.2,130858.28,93211.02,UPI,Cancelled
ORD01090,2025-04-02,Rohan,Office Supplies,East,Mobile App,5,14156.95,0.05,67245.51,53061.1,Net Banking,Returned
ORD01091,2025-04-18,Priya,Home Appliances,South,Online,3,216.37,0.05,616.65,522.13,UPI,Returned
ORD01092,2025-01-01,Ananya,Accessories,West,Store,6,2083.02,0.0,12498.12,7387.54,Cash,Completed
ORD01093,2025-05-04,Neha,Office Supplies,East,Mobile App,7,9526.14,0.15,56680.53,43183.39,Credit Card,Pending
ORD01094,2025-03-27,Ananya,Office Supplies,North,Mobile App,5,17826.99,0.15,75764.71,54410.11,Debit Card,Cancelled
ORD01095,2025-04-02,Neha,Accessories,South,Mobile App,1,21673.54,0.15,18422.51,14392.1,Net Banking,Pending
ORD01096,2025-07-15,Neha,Home Appliances,South,Online,6,4598.29,0.0,27589.74,16795.28,Net Banking,Cancelled
ORD01097,2025-06-18,Aarav,Home Appliances,East,Online,2,22789.36,0.1,41020.85,28748.97,Cash,Returned
ORD01098,2025-07-23,Aarav,Home Appliances,North,Mobile App,1,24894.09,0.1,22404.68,14165.41,Debit Card,Returned
ORD01099,2025-09-09,Aarav,Office Supplies,North,Mobile App,3,11915.19,0.2,28596.46,22654.95,UPI,Pending
ORD01100,2025-03-09,Aarav,Office Supplies,North,Mobile App,2,10576.38,0.0,21152.76,11989.69,Cash,Pending
ORD01101,2025-12-02,Rahul,Home Appliances,East,Mobile App,1,8416.72,0.1,7575.05,6206.4,Credit Card,Returned
ORD01102,2025-08-02,Vikram,Electronics,South,Store,1,1764.13,0.2,1411.3,838.67,Credit Card,Cancelled
ORD01103,2025-11-08,Aarav,Office Supplies,East,Mobile App,4,17264.61,0.15,58699.67,35330.77,Cash,Completed
ORD01104,2025-06-24,Ananya,Electronics,North,Online,8,14269.11,0.0,114152.88,82173.73,UPI,Completed
ORD01105,2025-04-06,Aarav,Furniture,East,Store,6,14840.04,0.0,89040.24,69452.88,Credit Card,Pending
ORD01106,2025-06-07,Rohan,Office Supplies,South,Store,4,18723.1,0.05,71147.78,45758.42,UPI,Cancelled
ORD01107,2025-07-31,Rahul,Office Supplies,East,Mobile App,4,20906.59,0.1,75263.72,61345.24,Debit Card,Cancelled
ORD01108,2025-02-17,Ananya,Furniture,North,Mobile App,8,8975.55,0.1,64623.96,42306.58,Debit Card,Pending
ORD01109,2025-10-03,Vikram,Furniture,East,Mobile App,4,24844.83,0.15,84472.42,55251.42,Net Banking,Cancelled
ORD01110,2025-02-16,Priya,Home Appliances,South,Store,4,6566.61,0.15,22326.47,14026.69,UPI,Returned
ORD01111,2025-10-28,Aarav,Office Supplies,North,Mobile App,6,9401.23,0.15,47946.27,35839.43,Cash,Completed
ORD01112,2025-03-23,Priya,Furniture,East,Store,7,11966.07,0.1,75386.24,56114.83,UPI,Returned
ORD01113,2025-10-07,Ananya,Home Appliances,West,Mobile App,3,18838.32,0.15,48037.72,38082.69,Debit Card,completed
ORD01114,2025-05-05,Rohan,Office Supplies,North,Online,5,18125.81,0.2,72503.24,47225.96,Net Banking,Completed
ORD01115,2025-08-04,Aarav,Furniture,South,Store,7,19385.7,0.2,108559.92,72759.58,Net Banking,Pending
ORD01116,2025-10-18,Aarav,Electronics,East,Online,3,3377.79,0.1,9120.03,7173.55,Cash,Returned
ORD01117,2025-07-22,Rahul,Office Supplies,East,Online,3,11595.6,0.05,33047.46,20162.98,UPI,Pending
ORD01118,2025-04-15,Neha,Electronics,west,Online,7,2390.65,0.05,15897.82,9478.94,Cash,Completed
ORD01119,2025-08-30,Ananya,Furniture,North,Store,7,17514.68,0.15,104212.35,78214.61,UPI,Cancelled
ORD01120,2025-03-10,Rohan,Home Appliances,West,Mobile App,7,19365.52,0.1,122002.78,97106.57,Credit Card,Cancelled
ORD01121,2025-09-08,Sneha,Office Supplies,East,Store,1,5659.1,0.2,4527.28,2731.98,Net Banking,Completed
ORD01122,2025-11-09,Sneha,Electronics,South,Store,7,22877.46,0.05,152135.11,89976.35,Debit Card,Completed
ORD01123,2025-06-23,Vikram,Accessories,West,Online,7,16403.02,0.15,97597.97,58092.68,Cash,Returned
ORD01124,2025-04-02,Ananya,Electronics,East,Mobile App,3,10045.67,0.2,24109.61,19294.19,Credit Card,Returned
ORD01125,2025-01-07,Ananya, Electronics ,West,Mobile App,3,8077.79,0.2,19386.7,13611.23,Debit Card,Returned
ORD01126,2025-01-28,Ananya,Home Appliances,East,Store,5,10710.78,0.0,53553.9,39152.76,Cash,Cancelled
ORD01127,2025-02-27,Priya,Furniture,North,Store,3,24521.25,0.2,58851.0,45779.21,Net Banking,Cancelled
ORD01128,2025-04-12,Priya,Accessories,West,Store,8,10956.97,0.15,74507.4,47276.0,Credit Card,Cancelled
ORD01129,2025-05-10,Aarav,Home Appliances,East,Online,7,8535.92,0.1,53776.3,41948.21,Cash,Cancelled
ORD01130,2025-08-02,Priya,Office Supplies,North,Mobile App,1,11252.24,0.1,10127.02,7502.04,Debit Card,Pending
ORD01131,2025-03-31,Ananya,Accessories,East,Store,2,13444.38,0.05,25544.32,19618.96,Debit Card,Pending
ORD01132,2025-09-26,Rahul,Home Appliances,North,Store,8,1159.93,0.1,8351.5,5527.35,Net Banking,Completed
ORD01133,2025-06-22,Vikram,Electronics,West,Online,5,10649.87,0.0,53249.35,32225.39,UPI,Cancelled
ORD01134,2025-06-05,Ananya,Furniture,West,Store,4,17402.29,0.0,69609.16,46100.12,UPI,Cancelled
ORD01135,2025-09-14,Vikram,Electronics,West,Online,1,15174.87,0.05,14416.13,10862.01,Credit Card,Returned
ORD01136,2025-12-03,Neha,Electronics,South,Online,3,6978.0,0.15,17793.9,12984.63,Credit Card,Cancelled
ORD01137,2025-04-24,Rohan,Home Appliances,East,Mobile App,2,15342.95,0.2,24548.72,19592.15,Debit Card,Returned
ORD01138,2025-10-13,Ananya,Furniture,West,Mobile App,1,8672.33,0.1,7805.1,5103.83,Debit Card,Pending
ORD01139,2025-09-30,Priya,Accessories,East,Online,3,16873.7,0.1,45558.99,30564.68,UPI,Cancelled
ORD01140,2025-06-05,Aarav,Furniture,South,Mobile App,5,18808.81,0.15,79937.44,60140.97,Cash,Returned
ORD01141,2025-08-01,Ananya,Furniture,West,Mobile App,1,18822.0,0.1,16939.8,12144.68,UPI,Returned
ORD01142,2025-11-07,Priya,Home Appliances,East,Online,2,2559.95,0.05,4863.9,2983.48,UPI,Returned
ORD01143,2025-10-09,Vikram,Office Supplies,East,Mobile App,7,8897.81,0.05,59170.44,39966.91,Credit Card,Cancelled
ORD01144,2025-09-15,Ananya,Office Supplies,West,Online,7,5743.72,0.15,34175.13,23869.62,UPI,Returned
ORD01145,2025-05-28,Rahul,Electronics,West,Mobile App,1,13386.74,0.1,12048.07,9384.01,Debit Card,Returned
ORD01146,2025-07-30,Priya,Home Appliances,West,Online,4,15964.96,0.2,51087.87,31534.39,Cash,Pending
ORD01147,2025-03-27,Rohan,Home Appliances,South,Online,8,17156.42,0.1,123526.22,68781.36,Debit Card,Cancelled
ORD01148,2025-05-03,Vikram,Electronics,North,Online,3,11883.4,0.05,33867.69,21906.21,Net Banking,Returned
ORD01149,2025-08-24,Rahul,Accessories,North,Mobile App,4,17139.23,0.15,58273.38,49352.54,Cash,Pending
ORD01150,2025-05-06,Aarav,Accessories,West,Store,8,18092.85,0.0,144742.8,79907.43,Credit Card,Returned
ORD01151,2025-05-14,Aarav,Accessories,West,Mobile App,2,17937.5,0.2,28700.0,21356.44,Credit Card,Cancelled
ORD01152,2025-07-23,Ananya,Accessories,North,Online,1,9179.83,0.2,7343.86,5425.5,UPI,Cancelled
ORD01153,2025-10-24,Neha,Furniture,South,Store,2,18091.56,0.1,32564.81,21944.38,UPI,Cancelled
ORD01154,2025-02-19,Ananya,Furniture,East,Store,6,16104.58,0.0,96627.48,66428.75,Cash,Returned
ORD01155,2025-06-19,Aarav,Furniture,South,Mobile App,8,17534.11,0.2,112218.3,70988.14,Cash,Completed
ORD01156,2025-04-24,Rahul,Home Appliances,East,Store,6,14153.95,0.1,76431.33,49068.82,Debit Card,Cancelled
